Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"01/10/2019 22:05:34","2","PDACCB-Property Damage Acc","BPD190110-002262","20190110-0000339"
"01/11/2019 02:52:26","2","NOISEB-Noise Complaint","BPD190111-002291",""
"01/11/2019 03:40:44","2","SUSPI2B-Suspicious J/O","BPD190111-002296",""
"01/11/2019 07:19:51","2","TRESP1B-Trespassing I/P","BPD190111-002303","20190111-0000345"
"01/10/2019 21:02:12","2","SUSPI2B-Suspicious J/O","BPD190110-002256",""
"01/10/2019 20:42:14","2","SUSPI2B-Suspicious J/O","BPD190110-002252","20190110-0000337"
"01/11/2019 00:09:25","2","SUSPI2B-Suspicious J/O","BPD190111-002275",""
"01/11/2019 00:11:59","2","NOISEB-Noise Complaint","BPD190111-002277",""
"01/11/2019 01:56:45","2","INEXP2B-Indecent Exposure J/O","BPD190111-002287",""
"01/10/2019 19:09:19","2","NOISEB-Noise Complaint","BPD190110-002233",""
"01/10/2019 19:55:43","2","SUSPI2B-Suspicious J/O","BPD190110-002241",""
"01/10/2019 19:57:19","2","DRUNKB-Drunk Person","BPD190110-002242",""
"01/10/2019 17:18:34","2","LILAWB-Liquor Law","BPD190110-002206","20190110-0000328"
"01/10/2019 17:50:59","2","PDACCB-Property Damage Acc","BPD190110-002217","20190110-0000331"
"01/10/2019 18:30:43","2","PDACCB-Property Damage Acc","BPD190110-002225","20190110-0000332"
"01/10/2019 18:45:25","2","PDACCB-Property Damage Acc","BPD190110-002230",""
"01/10/2019 15:56:59","2","DRUNKB-Drunk Person","BPD190110-002183",""
"01/10/2019 16:35:26","2","ASSAU2B - Assault J/O","BPD190110-002191",""
"01/10/2019 16:50:47","2","CIVILB - Civil Assist","BPD190110-002195",""
"01/10/2019 16:55:49","2","CIVILB - Civil Assist","BPD190110-002197",""
"01/10/2019 17:05:30","2","HARAS2B-Harassment J/O","BPD190110-002203",""
"01/10/2019 13:32:49","2","NOISEB-Noise Complaint","BPD190110-002137",""
"01/10/2019 14:04:13","2","PDACCB-Property Damage Acc","BPD190110-002158","20190110-0000320"
"01/08/2019 18:42:32","2","CIVILB - Civil Assist","BPD190108-001661",""
"01/10/2019 12:59:24","2","NOISEB-Noise Complaint","BPD190110-002112",""
"01/10/2019 12:39:31","2","CIVILB - Civil Assist","BPD190110-002106",""
"01/10/2019 12:45:29","2","ASSAU2B - Assault J/O","BPD190110-002108","20190110-0000317"
"01/10/2019 08:59:40","2","PDACCB-Property Damage Acc","BPD190110-002031",""
"01/10/2019 09:31:22","2","OAAB-Other Agency Assis","BPD190110-002045",""
"01/10/2019 11:24:07","2","DISTU2B - Disturbance J/O","BPD190110-002075",""
"01/10/2019 11:52:45","2","WEAPO2B-Weapon J/O","BPD190110-002089",""
"01/10/2019 12:03:13","2","SUSPI2B-Suspicious J/O","BPD190110-002093",""
"01/09/2019 22:40:33","2","HAZARB-Hazard","BPD190109-001973",""
"01/09/2019 22:40:42","2","HAZARB-Hazard","BPD190109-001974",""
"01/09/2019 21:00:22","2","HARAS2B-Harassment J/O","BPD190109-001959",""
"01/09/2019 21:47:11","2","SUSPI2B-Suspicious J/O","BPD190109-001969",""
"01/09/2019 21:53:31","2","SHOTS2B-Shots Heard J/O","BPD190109-001970",""
"01/09/2019 17:03:15","2","PDACCB-Property Damage Acc","BPD190109-001908","20190109-0000293"
"01/09/2019 17:10:46","2","PDACCB-Property Damage Acc","BPD190109-001912","20190109-0000292"
"01/09/2019 14:52:28","2","DRUNKB-Drunk Person","BPD190109-001858","20190109-0000287"
"01/09/2019 14:58:38","2","HAZARB-Hazard","BPD190109-001861",""
"01/09/2019 12:19:25","2","PDACCB-Property Damage Acc","BPD190109-001815","20190109-0000282"
"01/09/2019 12:25:51","2","CIVILB - Civil Assist","BPD190109-001817",""
"01/09/2019 12:43:45","2","PDACCB-Property Damage Acc","BPD190109-001830",""
"01/09/2019 13:25:37","2","HAZARB-Hazard","BPD190109-001843",""
"01/09/2019 11:36:34","2","PDACCB-Property Damage Acc","BPD190109-001794",""
"01/09/2019 11:37:07","2","TRESP1B-Trespassing I/P","BPD190109-001796",""
"01/09/2019 11:37:19","2","PDACCB-Property Damage Acc","BPD190109-001797",""
"01/09/2019 10:10:15","2","PDACCB-Property Damage Acc","BPD190109-001753",""
"01/09/2019 11:32:11","2","PDACCB-Property Damage Acc","BPD190109-001780",""
"01/09/2019 08:22:43","2","DISTU2B - Disturbance J/O","BPD190109-001735",""
"01/09/2019 08:44:43","2","PDACCB-Property Damage Acc","BPD190109-001741",""
"01/08/2019 22:33:49","2","DRUNKB-Drunk Person","BPD190108-001689",""
"01/08/2019 22:38:55","2","DRUNKB-Drunk Person","BPD190108-001690","20190108-0000263"
"01/09/2019 05:34:41","2","SUSPI2B-Suspicious J/O","BPD190109-001710",""
"01/08/2019 17:53:11","2","PDACCB-Property Damage Acc","BPD190108-001654","20190108-0000253"
"01/08/2019 16:16:39","2","PDACCB-Property Damage Acc","BPD190108-001634",""
"01/08/2019 16:19:37","2","PDACCB-Property Damage Acc","BPD190108-001635","20190108-0000249"
"01/08/2019 16:42:15","2","CIVILB - Civil Assist","BPD190108-001644",""
"01/08/2019 15:20:26","2","HAZARB-Hazard","BPD190108-001623",""
"01/08/2019 15:22:58","2","HAZARB-Hazard","BPD190108-001624",""
"01/08/2019 12:06:13","2","CRMIS3B - Criminal Mis C","BPD190108-001555",""
"01/08/2019 14:50:30","2","PDACCB-Property Damage Acc","BPD190108-001599",""
"01/08/2019 10:32:45","2","PDACCB-Property Damage Acc","BPD190108-001534",""
"01/08/2019 10:55:57","2","PDACCB-Property Damage Acc","BPD190108-001540","20190108-0000238"
"01/08/2019 11:32:13","2","PDACCB-Property Damage Acc","BPD190108-001545","20190108-0000239"
"01/08/2019 03:13:34","2","DRUNKB-Drunk Person","BPD190108-001490","20190108-0000262"
"01/08/2019 03:23:02","2","DRUNKB-Drunk Person","BPD190108-001493",""
"01/08/2019 07:32:41","2","TRESP1B-Trespassing I/P","BPD190108-001501",""
"01/08/2019 08:31:34","2","PDACCB-Property Damage Acc","BPD190108-001505","20190108-0000235"
"01/08/2019 08:37:12","2","PDACCB-Property Damage Acc","BPD190108-001508",""
"01/07/2019 09:14:32","2","DISTU2B - Disturbance J/O","BPD190107-001283",""
"01/07/2019 23:33:16","2","NOISEB-Noise Complaint","BPD190107-001480",""
"01/07/2019 22:14:15","2","HARAS2B-Harassment J/O","BPD190107-001468",""
"01/07/2019 21:54:20","2","NOISEB-Noise Complaint","BPD190107-001463",""
"01/07/2019 22:00:15","2","TRESP2B-Trespassing J/O","BPD190107-001465",""
"01/07/2019 20:13:32","2","NOISEB-Noise Complaint","BPD190107-001449",""
"01/07/2019 20:44:23","2","HARAS2B-Harassment J/O","BPD190107-001452","20190107-0000229"
"01/07/2019 20:54:29","2","ASSAU2B - Assault J/O","BPD190107-001453",""
"01/07/2019 18:45:39","2","SUSPI2B-Suspicious J/O","BPD190107-001433",""
"01/07/2019 15:40:52","2","SUSPI1B-Suspicious I/P","BPD190107-001395",""
"01/07/2019 16:29:08","2","NARCOB-Narcotics/Drug viol","BPD190107-001411",""
"01/07/2019 16:54:29","2","PDACCB-Property Damage Acc","BPD190107-001419","20190107-0000224"
"01/07/2019 17:53:29","2","TRESP2B-Trespassing J/O","BPD190107-001427",""
"01/07/2019 14:44:21","2","DISTU2B - Disturbance J/O","BPD190107-001372",""
"01/07/2019 14:10:52","2","WEAPO2B-Weapon J/O","BPD190107-001367","20190107-0000220"
"01/07/2019 14:21:17","2","TRESP2B-Trespassing J/O","BPD190107-001371",""
"01/07/2019 12:06:37","2","HAZARB-Hazard","BPD190107-001324",""
"01/07/2019 11:19:27","2","HAZARB-Hazard","BPD190107-001309",""
"01/07/2019 10:09:05","2","PDACCB-Property Damage Acc","BPD190107-001294","20190107-0000208"
"01/07/2019 10:20:19","2","NOISEB-Noise Complaint","BPD190107-001295",""
"01/07/2019 08:18:38","2","PDACCB-Property Damage Acc","BPD190107-001273","20190107-0000205"
"01/07/2019 04:24:49","2","SUSPI2B-Suspicious J/O","BPD190107-001256",""
"01/07/2019 00:57:16","2","SUSPI2B-Suspicious J/O","BPD190107-001242",""
"01/07/2019 00:57:44","2","NOISEB-Noise Complaint","BPD190107-001243",""
"01/06/2019 23:31:16","2","NOISEB-Noise Complaint","BPD190106-001232",""
"01/06/2019 23:50:47","2","NOISEB-Noise Complaint","BPD190106-001236",""
"01/06/2019 22:36:58","2","NOISEB-Noise Complaint","BPD190106-001226",""
"01/06/2019 23:07:34","2","HAZARB-Hazard","BPD190106-001230",""
"01/06/2019 22:31:09","2","TRESP2B-Trespassing J/O","BPD190106-001223",""
"01/05/2019 20:36:21","2","SUSPI2B-Suspicious J/O","BPD190105-001050",""
"01/06/2019 18:06:43","2","SUSPI2B-Suspicious J/O","BPD190106-001193",""
"01/06/2019 14:27:27","2","PDACCB-Property Damage Acc","BPD190106-001157","20190106-0000190"
"01/06/2019 12:30:27","2","SUSPI2B-Suspicious J/O","BPD190106-001133",""
"01/06/2019 12:38:49","2","DISTU2B - Disturbance J/O","BPD190106-001136","20190106-0000187"
"01/06/2019 12:48:18","2","CIVILB - Civil Assist","BPD190106-001139",""
"01/06/2019 01:08:09","2","NOISEB-Noise Complaint","BPD190106-001080",""
"01/06/2019 05:44:06","2","DRUNKB-Drunk Person","BPD190106-001093","20190106-0000178"
"01/06/2019 11:23:33","2","CIVILB - Civil Assist","BPD190106-001121",""
"01/06/2019 07:00:34","2","TRESP1B-Trespassing I/P","BPD190106-001096","20190106-0000180"
"01/06/2019 07:43:50","2","TRESP2B-Trespassing J/O","BPD190106-001100",""
"01/05/2019 22:22:33","2","NOISEB-Noise Complaint","BPD190105-001063",""
"01/06/2019 00:24:51","2","NOISEB-Noise Complaint","BPD190106-001075",""
"01/06/2019 00:31:08","2","HARAS2B-Harassment J/O","BPD190106-001076",""
"01/05/2019 22:57:34","2","DISTU2B - Disturbance J/O","BPD190105-001068",""
"01/05/2019 23:01:34","2","NOISEB-Noise Complaint","BPD190105-001070",""
"01/05/2019 22:10:20","2","DISTU2B - Disturbance J/O","BPD190105-001061",""
"01/04/2019 18:35:52","2","PDACCB-Property Damage Acc","BPD190104-000820","20190104-0000133"
"01/05/2019 17:16:08","2","PDACCB-Property Damage Acc","BPD190105-001018","20190105-0000158"
"01/05/2019 19:02:43","2","CIVILB - Civil Assist","BPD190105-001037","20190105-0000167"
"01/05/2019 19:34:03","2","ASSAU2B - Assault J/O","BPD190105-001043","20190105-0000168"
"01/05/2019 19:56:09","2","NOISEB-Noise Complaint","BPD190105-001047",""
"01/05/2019 15:29:24","2","DISTU2B - Disturbance J/O","BPD190105-001003","20190105-0000154"
"01/05/2019 11:05:35","2","CIVILB - Civil Assist","BPD190105-000950",""
"01/05/2019 12:27:03","2","TRESP2B-Trespassing J/O","BPD190105-000965",""
"01/05/2019 13:36:31","2","DRUNKB-Drunk Person","BPD190105-000981",""
"01/05/2019 13:45:23","2","INEXP2B-Indecent Exposure J/O","BPD190105-000983","20190105-0000149"
"01/05/2019 08:38:10","2","SUSPI2B-Suspicious J/O","BPD190105-000914",""
"01/05/2019 09:42:32","2","CIVILB - Civil Assist","BPD190105-000922",""
"01/05/2019 05:25:48","2","ASSAU3B-Assault C","BPD190105-000901",""
"01/05/2019 06:06:48","2","NOISEB-Noise Complaint","BPD190105-000902",""
"01/04/2019 23:01:20","2","DRUNKB-Drunk Person","BPD190104-000865",""
"01/04/2019 23:44:07","2","NOISEB-Noise Complaint","BPD190104-000866",""
"01/05/2019 00:17:00","2","TRESP1B-Trespassing I/P","BPD190105-000870","20190105-0000142"
"01/04/2019 21:05:15","2","SUSPI2B-Suspicious J/O","BPD190104-000847",""
"01/04/2019 22:28:44","2","SUSPI2B-Suspicious J/O","BPD190104-000858",""
"01/04/2019 20:08:30","2","SUSPI2B-Suspicious J/O","BPD190104-000837",""
"01/04/2019 20:45:11","2","CIVILB - Civil Assist","BPD190104-000841",""
"01/04/2019 16:41:27","2","PDACCB-Property Damage Acc","BPD190104-000798","20190104-0000128"
"01/04/2019 17:09:25","2","DRUNKB-Drunk Person","BPD190104-000804",""
"01/04/2019 18:16:16","2","SUSPI2B-Suspicious J/O","BPD190104-000815",""
"01/04/2019 14:58:03","2","NOISEB-Noise Complaint","BPD190104-000766",""
"01/04/2019 15:13:30","2","DRUNKB-Drunk Person","BPD190104-000768",""
"01/04/2019 15:47:49","2","SUSPI2B-Suspicious J/O","BPD190104-000779",""
"01/04/2019 16:05:55","2","DRUNKB-Drunk Person","BPD190104-000782",""
"01/04/2019 16:10:03","2","DRUNKB-Drunk Person","BPD190104-000784",""
"01/04/2019 16:27:51","2","SUSPI2B-Suspicious J/O","BPD190104-000791",""
"01/04/2019 11:13:10","2","PDACCB-Property Damage Acc","BPD190104-000698","20190104-0000115"
"01/04/2019 11:25:24","2","SUSPI1B-Suspicious I/P","BPD190104-000703",""
"01/04/2019 11:41:21","2","PDACCB-Property Damage Acc","BPD190104-000710","20190104-0000117"
"01/04/2019 11:55:58","2","NOISEB-Noise Complaint","BPD190104-000716",""
"01/04/2019 14:17:27","2","DRUNKB-Drunk Person","BPD190104-000758","20190104-0000125"
"01/04/2019 09:26:38","2","HARAS2B-Harassment J/O","BPD190104-000672",""
"01/04/2019 08:14:17","2","PDACCB-Property Damage Acc","BPD190104-000659","20190104-0000108"
"01/04/2019 02:31:16","2","NOISEB-Noise Complaint","BPD190104-000635",""
"01/04/2019 06:06:31","2","HARAS2B-Harassment J/O","BPD190104-000644",""
"01/03/2019 23:48:40","2","NOISEB-Noise Complaint","BPD190103-000624",""
"01/04/2019 00:02:02","2","DISTU2B - Disturbance J/O","BPD190104-000627",""
"01/04/2019 00:45:44","2","PDACCB-Property Damage Acc","BPD190104-000629","20190104-0000103"
"01/03/2019 23:20:54","2","SUSPI2B-Suspicious J/O","BPD190103-000621",""
"01/03/2019 22:51:47","2","NOISEB-Noise Complaint","BPD190103-000618",""
"01/03/2019 21:12:42","2","SUSPI2B-Suspicious J/O","BPD190103-000610",""
"01/03/2019 21:43:34","2","DRUNKB-Drunk Person","BPD190103-000613","20190103-0000100"
"01/03/2019 20:16:00","2","TRESP1B-Trespassing I/P","BPD190103-000602","20190103-0000097"
"01/03/2019 19:35:31","2","DRUNKB-Drunk Person","BPD190103-000593",""
"01/03/2019 19:44:25","2","FRAUD2B-Fraud J/O","BPD190103-000595","20190103-0000096"
"01/03/2019 18:28:23","2","TRESP1B-Trespassing I/P","BPD190103-000580",""
"01/03/2019 18:30:37","2","SUSPI1B-Suspicious I/P","BPD190103-000581",""
"01/03/2019 16:52:15","2","PDACCB-Property Damage Acc","BPD190103-000566",""
"01/03/2019 17:17:28","2","HAZARB-Hazard","BPD190103-000570",""
"01/03/2019 15:23:44","2","PDACCB-Property Damage Acc","BPD190103-000539","20190103-0000089"
"01/03/2019 15:45:29","2","PDACCB-Property Damage Acc","BPD190103-000546",""
"01/03/2019 16:46:56","2","DRUNKB-Drunk Person","BPD190103-000562","20190103-0000090"
"01/03/2019 14:36:14","2","PDACCB-Property Damage Acc","BPD190103-000524","20190103-0000082"
"01/03/2019 14:04:50","2","DRUNKB-Drunk Person","BPD190103-000511","20190103-0000083"
"01/03/2019 11:18:58","2","PDACCB-Property Damage Acc","BPD190103-000477","20190103-0000077"
"01/03/2019 11:49:46","2","PDACCB-Property Damage Acc","BPD190103-000487","20190103-0000079"
"01/03/2019 07:41:09","2","PDACCB-Property Damage Acc","BPD190103-000434","20190103-0000075"
"01/03/2019 03:28:54","2","HARAS2B-Harassment J/O","BPD190103-000419",""
"01/03/2019 08:22:58","2","CIVILB - Civil Assist","BPD190103-000440",""
"01/03/2019 08:59:43","2","CIVILB - Civil Assist","BPD190103-000446",""
"01/03/2019 09:21:28","2","TRESP1B-Trespassing I/P","BPD190103-000449","20190103-0000073"
"01/03/2019 09:42:21","2","HAZARB-Hazard","BPD190103-000453",""
"01/03/2019 01:32:54","2","DRUNKB-Drunk Person","BPD190103-000408",""
"01/02/2019 23:49:10","2","TRESP1B-Trespassing I/P","BPD190102-000399",""
"01/03/2019 00:00:30","2","NOISEB-Noise Complaint","BPD190103-000400",""
"01/02/2019 21:50:43","2","NOISEB-Noise Complaint","BPD190102-000390",""
"01/02/2019 22:12:16","2","SUSPI2B-Suspicious J/O","BPD190102-000393",""
"01/02/2019 22:47:51","2","DISTU2B - Disturbance J/O","BPD190102-000395",""
"01/02/2019 19:54:55","2","CIVILB - Civil Assist","BPD190102-000373",""
"01/02/2019 16:05:21","2","HAZARB-Hazard","BPD190102-000327",""
"01/02/2019 17:17:43","2","PDACCB-Property Damage Acc","BPD190102-000343","20190102-0000056"
"01/02/2019 17:31:35","2","TRESP1B-Trespassing I/P","BPD190102-000337",""
"01/02/2019 17:50:18","2","DRUNKB-Drunk Person","BPD190102-000348",""
"01/02/2019 18:00:40","2","CIVILB - Civil Assist","BPD190102-000350",""
"01/02/2019 18:08:31","2","DRUNKB-Drunk Person","BPD190102-000353",""
"01/02/2019 17:44:53","2","DRUNKB-Drunk Person","BPD190102-000346",""
"01/02/2019 06:06:57","2","PDACCB-Property Damage Acc","BPD190102-000199","20190102-0000036"
"01/02/2019 19:13:16","2","PDACCB-Property Damage Acc","BPD190102-000366","20190102-0000058"
"01/01/2019 00:24:31","2","DRUNKB-Drunk Person","BPD190101-000007",""
"01/02/2019 04:10:12","2","CRMIS2B -Criminal Mis J/O","BPD190102-000193","20190102-0000032"
"01/02/2019 12:18:17","2","PDACCB-Property Damage Acc","BPD190102-000270","20190102-0000044"
"01/02/2019 12:27:38","2","NOISEB-Noise Complaint","BPD190102-000272",""
"01/02/2019 13:47:15","2","OAAB-Other Agency Assis","BPD190102-000290",""
"01/02/2019 14:38:58","2","PDACCB-Property Damage Acc","BPD190102-000302",""
"01/02/2019 01:04:39","2","HARAS2B-Harassment J/O","BPD190102-000182",""
"01/01/2019 21:11:16","2","SUSPI2B-Suspicious J/O","BPD190101-000158",""
"01/01/2019 17:16:49","2","HARAS2B-Harassment J/O","BPD190101-000127",""
"01/01/2019 15:57:29","2","PDACCB-Property Damage Acc","BPD190101-000118","20190101-0000023"
"01/01/2019 12:45:21","2","PDACCB-Property Damage Acc","BPD190101-000090","20190101-0000019"
"01/01/2019 14:01:34","2","HAZARB-Hazard","BPD190101-000101",""
"01/01/2019 12:02:57","2","PDACCB-Property Damage Acc","BPD190101-000083","20190101-0000018"
"01/01/2019 08:34:09","2","NOISEB-Noise Complaint","BPD190101-000056","20190101-0000013"
"01/01/2019 08:40:11","2","PDACCB-Property Damage Acc","BPD190101-000058","20190101-0000012"
"01/01/2019 09:36:01","2","SUSPI2B-Suspicious J/O","BPD190101-000062",""
"01/01/2019 03:13:32","2","SHOTS2B-Shots Heard J/O","BPD190101-000028",""
"01/01/2019 04:13:10","2","NOISEB-Noise Complaint","BPD190101-000039",""
"4232550","2/10/2018 8:55:43 PM","20180210-0001650","UNIVERSITY AVE / BROADWAY","MAACCB-Major Accident"
"4232607","2/10/2018 9:46:42 PM","20180210-0001652","2900 EAGLE WAY","WEAPO1B-Weapon I/P"
"4232744","2/11/2018 12:02:06 AM","","600 S LASHLEY LN","BURGL1B - Burglary I/P"
"4233695","2/11/2018 6:00:37 PM","20180211-0001679","28TH ST / ARAPAHOE AVE","MENAC1B-Menacing I/P"
"4233807","2/11/2018 7:42:48 PM","","6300 DIAGONAL HWY","FISTRB-Structure Fire"
"4232960","2/11/2018 7:49:52 AM","20180211-0001668","3000 28TH ST","MAACCB-Major Accident"
"4232972","2/11/2018 8:08:11 AM","20180211-0001669","3100 DENTON AVE","BURGL1B - Burglary I/P"
"4238655","2/14/2018 7:21:38 PM","20180214-0001808","4600 LUDLOW ST","BURGL1B - Burglary I/P"
"4240133","2/15/2018 2:45:47 PM","","15TH ST / PEARL ST","WEAPO1B-Weapon I/P"
"4242386","2/16/2018 10:06:54 PM","20180216-0001914","2400 BASELINE RD","WEAPO1B-Weapon I/P"
"4244487","2/17/2018 2:18:35 PM","","4600 MACKY WAY","BURGL1B - Burglary I/P"
"4244958","2/17/2018 9:10:50 PM","20180217-0001961","2800 SPRINGDALE LN","ASSAU1B-Assault I/P"
"4247567","2/19/2018 3:45:44 PM","","900 E MOORHEAD CIR","FISTRB-Structure Fire"
"4218702","2/2/2018 2:39:12 AM","20180202-0001281","1100 PENNSYLVANIA AVE","ASSAU1B-Assault I/P"
"4218722","2/2/2018 3:26:30 AM","20180202-0001280","1100 PENNSYLVANIA AVE","ASSAU1B-Assault I/P"
"4218743","2/2/2018 4:25:00 AM","20180202-0001282","900 UNIVERSITY AVE","BURGL1B - Burglary I/P"
"4219964","2/2/2018 6:53:04 PM","","2300 KEYSTONE CT","FISTRB-Structure Fire"
"4248252","2/20/2018 2:44:38 AM","","5400 ARAPAHOE AVE","BURGL1B - Burglary I/P"
"4249496","2/20/2018 8:03:20 PM","","1700 22ND ST","BURGL1B - Burglary I/P"
"4250204","2/21/2018 10:31:02 AM","","600 PEARL ST","FISTRB-Structure Fire"
"4251091","2/21/2018 6:43:41 PM","","4800 THUNDERBIRD DR","FISTRB-Structure Fire"
"4252768","2/22/2018 6:19:45 PM","20180222-0002164","0 PAWNEE DR","ASSAU1B-Assault I/P"
"4254921","2/24/2018 12:31:20 AM","20180224-0002230","1000 PEARL ST","ASSAU1B-Assault I/P"
"4256059","2/24/2018 8:02:40 PM","20180224-0002261","500 AZTEC DR","FISTRB-Structure Fire"
"4256303","2/24/2018 9:02:36 PM","20180224-0002268","2900 EAGLE WAY","BURGL1B - Burglary I/P"
"4257026","2/25/2018 11:30:54 AM","","1000 ARAPAHOE AVE","WEAPO1B-Weapon I/P"
"4257555","2/25/2018 6:19:55 PM","","1800 29TH ST","BURGL1B - Burglary I/P"
"4259283","2/26/2018 6:44:52 PM","","2700 FOLSOM ST","FISTRB-Structure Fire"
"4260501","2/27/2018 1:35:43 PM","","1000 ALPINE AVE","WEAPO1B-Weapon I/P"
"4260387","2/27/2018 12:35:29 PM","","1100 PORTLAND PL","FISTRB-Structure Fire"
"4220440","2/3/2018 6:21:17 AM","20180203-0001330","1600 ARAPAHOE AVE","BURGL1B - Burglary I/P"
"4221783","2/4/2018 1:13:19 AM","20180204-0001360","10TH ST / PLEASANT ST","ASSAU1B-Assault I/P"
"4222591","2/4/2018 5:00:30 PM","20180204-0001386","28TH ST / GLENWOOD DR","MAACCB-Major Accident"
"4226058","2/6/2018 10:29:30 PM","","1000 COLLEGE AVE","BURGL1B - Burglary I/P"
"4224745","2/6/2018 6:32:28 AM","20180206-0001440","1000 14TH ST","FISTRB-Structure Fire"
"4226885","2/7/2018 2:23:36 PM","","3500 28TH ST","BURGL1B - Burglary I/P"
"4227460","2/7/2018 7:33:44 PM","","2900 E AURORA AVE","FISTRB-Structure Fire"
"12/31/2018 15:56:58","3","CRMIS3B - Criminal Mis C","BPD181231-102797","20181231-0016475"
"12/31/2018 13:58:07","3","ASSISB-Assist","BPD181231-102776",""
